updateDate	line	rule	project	effort	type	cleanCodeAttribute	internalTags	issueStatus	flows	scope	key	severity	comments	author	fromSonarQubeUpdate	cleanCodeAttributeCategory	linkedTicketStatus	messageFormattings	impacts	message	creationDate	quickFixAvailable	tags	codeVariants	component	prioritizedRule	textRange	debt	hash	status
2026-06-17T16:41:58+0000	79.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	832acde5-8ebd-4d39-a041-2bb8edd7a6ad	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'tenantService' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/settings/components/branding-settings.ts	false	{startLine=79.0, endLine=79.0, startOffset=2.0, endOffset=23.0}	2min	b845c98b705ab9975fe5b608e6879bcd	OPEN
2026-06-17T16:41:58+0000	80.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	3d2df5ed-3c96-42ef-adb1-0b9af07e3c3e	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'tenantCtx' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/settings/components/branding-settings.ts	false	{startLine=80.0, endLine=80.0, startOffset=2.0, endOffset=19.0}	2min	fe261700e8e5053e3822d6b04530b92a	OPEN
2026-06-17T16:41:58+0000	81.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	eaa51e32-1669-4a1f-a256-0ae4e8f3877c	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'messageService' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/settings/components/branding-settings.ts	false	{startLine=81.0, endLine=81.0, startOffset=2.0, endOffset=24.0}	2min	36df480421b23553d28f976884da29c3	OPEN
2026-06-17T16:41:58+0000	78.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	a04cb201-8d4f-40f4-ab18-d3b6ae9f03fa	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'fb' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/templates/meal-template-form.dialog.ts	false	{startLine=78.0, endLine=78.0, startOffset=2.0, endOffset=12.0}	2min	38fc3aa3201be3fc0d2eca460eced79f	OPEN
2026-06-17T16:41:58+0000	79.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	f706622b-4d2c-4bed-bcbd-5d52ba48648f	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'templateService' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/templates/meal-template-form.dialog.ts	false	{startLine=79.0, endLine=79.0, startOffset=2.0, endOffset=25.0}	2min	ca7ad36b323e8274c5dce83940df7f01	OPEN
2026-06-17T16:41:58+0000	80.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	383923ac-acd2-4caf-8154-609568528bf1	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'tenantCtx' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/templates/meal-template-form.dialog.ts	false	{startLine=80.0, endLine=80.0, startOffset=2.0, endOffset=19.0}	2min	fe261700e8e5053e3822d6b04530b92a	OPEN
2026-06-17T16:41:58+0000	25.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	d58033a2-17d5-459b-b390-e191d1e75499	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'route' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/templates/template-detail.page.ts	false	{startLine=25.0, endLine=25.0, startOffset=2.0, endOffset=15.0}	2min	ae107aa1a4304e6c737d0a116fe7b182	OPEN
2026-06-17T16:41:58+0000	26.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	dc8d37f1-025b-4673-8036-55b494216444	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'templateService' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/templates/template-detail.page.ts	false	{startLine=26.0, endLine=26.0, startOffset=2.0, endOffset=25.0}	2min	ca7ad36b323e8274c5dce83940df7f01	OPEN
2026-06-17T16:41:58+0000	27.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	df61df31-5c50-4710-9d64-6bc6741e2e10	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'tenantCtx' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/templates/template-detail.page.ts	false	{startLine=27.0, endLine=27.0, startOffset=2.0, endOffset=19.0}	2min	fe261700e8e5053e3822d6b04530b92a	OPEN
2026-06-17T16:41:58+0000	28.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	3289a455-3142-417c-8863-6770e4632183	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'dialogService' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/templates/template-detail.page.ts	false	{startLine=28.0, endLine=28.0, startOffset=2.0, endOffset=23.0}	2min	433a9f2e31b679330f1887e8d4855f43	OPEN
2026-06-17T16:41:58+0000	29.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	82212896-053b-4d3a-9a5b-a4384c6107a8	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'messageService' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/templates/template-detail.page.ts	false	{startLine=29.0, endLine=29.0, startOffset=2.0, endOffset=24.0}	2min	36df480421b23553d28f976884da29c3	OPEN
2026-06-17T16:41:58+0000	30.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	731e0aa9-831e-494c-bc64-b290e295a65c	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'confirmationService' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/templates/template-detail.page.ts	false	{startLine=30.0, endLine=30.0, startOffset=2.0, endOffset=29.0}	2min	a093270cc09d8e570ee6da1e1e077f33	OPEN
2026-06-17T16:41:58+0000	20.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	4c52f10c-8906-41bf-baba-0ca229743a13	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'templateService' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/templates/template-upload.dialog.ts	false	{startLine=20.0, endLine=20.0, startOffset=2.0, endOffset=25.0}	2min	ca7ad36b323e8274c5dce83940df7f01	OPEN
2026-06-17T16:41:58+0000	21.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	06219f9d-5e1c-4897-a4a1-b83dc692695f	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'tenantCtx' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/templates/template-upload.dialog.ts	false	{startLine=21.0, endLine=21.0, startOffset=2.0, endOffset=19.0}	2min	fe261700e8e5053e3822d6b04530b92a	OPEN
2026-06-17T16:41:58+0000	22.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	fb9c1ab8-21aa-421e-89aa-56af82ff4114	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'messageService' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/templates/template-upload.dialog.ts	false	{startLine=22.0, endLine=22.0, startOffset=2.0, endOffset=24.0}	2min	36df480421b23553d28f976884da29c3	OPEN
2026-06-17T16:41:58+0000	32.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	00c260bc-4787-457b-92a5-2fe8a5bd8b2f	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'router' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/templates/templates-list.page.ts	false	{startLine=32.0, endLine=32.0, startOffset=2.0, endOffset=16.0}	2min	485a52b26a92033d75512f6e1d964326	OPEN
2026-06-17T16:41:58+0000	68.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	a5b6a3db-1070-4d3a-bf84-5b846a60ebf2	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'authService' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/tenant/dashboard/tenant-dashboard.component.ts	false	{startLine=68.0, endLine=68.0, startOffset=2.0, endOffset=21.0}	2min	6c7e5d247a0ad131f41c092397484624	OPEN
2026-06-17T16:41:58+0000	69.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	28d50c36-27bd-4c41-9bce-74d1d7604dd6	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'appointmentService' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/tenant/dashboard/tenant-dashboard.component.ts	false	{startLine=69.0, endLine=69.0, startOffset=2.0, endOffset=28.0}	2min	353c834503f1b0c1b89915a454574253	OPEN
2026-06-17T16:41:58+0000	70.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	e9394ae6-b2d0-4ec0-97d0-635d6fd3283b	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'dialogService' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/tenant/dashboard/tenant-dashboard.component.ts	false	{startLine=70.0, endLine=70.0, startOffset=2.0, endOffset=23.0}	2min	433a9f2e31b679330f1887e8d4855f43	OPEN
2026-06-17T16:41:58+0000	71.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	bdb4f0c4-02f9-4a1a-bcb7-d9bfcaf3d088	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'messageService' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/tenant/dashboard/tenant-dashboard.component.ts	false	{startLine=71.0, endLine=71.0, startOffset=2.0, endOffset=24.0}	2min	36df480421b23553d28f976884da29c3	OPEN
2026-06-17T16:41:58+0000	72.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	d95282cc-d147-4a38-9160-7e3edc7611d3	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'transloco' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/tenant/dashboard/tenant-dashboard.component.ts	false	{startLine=72.0, endLine=72.0, startOffset=2.0, endOffset=19.0}	2min	0ed583e5ec892474e0aff3b9706bf85a	OPEN
2026-06-17T16:41:58+0000	204.0	typescript:S4325	com.carajillolabs:sif-web	1min	CODE_SMELL	CLEAR		OPEN		MAIN	73c67c62-bacc-4a2f-99e6-3b54a0f8ba08	MINOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	This assertion is unnecessary since it does not change the type of the expression.	2026-06-15T20:14:57+0000	true	"type-dependent / redundant / "		com.carajillolabs:sif-web:src/app/features/tenant/dashboard/tenant-dashboard.component.ts	false	{startLine=204.0, endLine=204.0, startOffset=18.0, endOffset=36.0}	1min	83423ad2ff1cc380e98ef71ce7e55b33	OPEN
2026-06-17T16:41:58+0000	205.0	typescript:S4325	com.carajillolabs:sif-web	1min	CODE_SMELL	CLEAR		OPEN		MAIN	4b781f76-58c5-4c32-9474-97903a735385	MINOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	This assertion is unnecessary since it does not change the type of the expression.	2026-06-15T20:14:57+0000	true	"type-dependent / redundant / "		com.carajillolabs:sif-web:src/app/features/tenant/dashboard/tenant-dashboard.component.ts	false	{startLine=205.0, endLine=205.0, startOffset=16.0, endOffset=32.0}	1min	9cc1ef331d61c42c9a9deaa386c421cb	OPEN
2026-06-17T16:41:58+0000	25.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	a36512b1-1a61-4983-af7b-13c43f765cef	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'transloco' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/users/invite-user.dialog.ts	false	{startLine=25.0, endLine=25.0, startOffset=2.0, endOffset=19.0}	2min	0ed583e5ec892474e0aff3b9706bf85a	OPEN
2026-06-17T16:41:58+0000	26.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	897c897b-7547-4d45-8a2b-9785f6520d90	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'transloco' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/users/measurement-form.dialog.ts	false	{startLine=26.0, endLine=26.0, startOffset=2.0, endOffset=19.0}	2min	0ed583e5ec892474e0aff3b9706bf85a	OPEN
2026-06-17T16:41:58+0000	21.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	2a73d299-3dd0-49ed-8ce2-7ed03bcb8ada	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'fb' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/users/patient-profile-form.dialog.ts	false	{startLine=21.0, endLine=21.0, startOffset=2.0, endOffset=12.0}	2min	38fc3aa3201be3fc0d2eca460eced79f	OPEN
2026-06-17T16:41:58+0000	22.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	f25560e7-4893-4139-af13-61ef69af5bf8	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'userRoleService' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/users/patient-profile-form.dialog.ts	false	{startLine=22.0, endLine=22.0, startOffset=2.0, endOffset=25.0}	2min	413ba1fee2163226cbb0836904904f66	OPEN
2026-06-17T16:41:58+0000	23.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	3990a3f4-097e-4cbf-b87c-c024ae98f136	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'tenantCtx' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/users/patient-profile-form.dialog.ts	false	{startLine=23.0, endLine=23.0, startOffset=2.0, endOffset=19.0}	2min	fe261700e8e5053e3822d6b04530b92a	OPEN
2026-06-17T16:41:58+0000	24.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	755dcfaf-482b-4874-b4c0-fc022031ae51	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'messageService' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/users/patient-profile-form.dialog.ts	false	{startLine=24.0, endLine=24.0, startOffset=2.0, endOffset=24.0}	2min	36df480421b23553d28f976884da29c3	OPEN
2026-06-17T16:41:58+0000	25.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	1e7d21ac-112e-4517-9951-a99d59d524cb	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'transloco' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/users/patient-profile-form.dialog.ts	false	{startLine=25.0, endLine=25.0, startOffset=2.0, endOffset=19.0}	2min	0ed583e5ec892474e0aff3b9706bf85a	OPEN
2026-06-17T16:41:58+0000	55.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	d51e1b96-b75c-4695-b382-cb2dccc8c8a7	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'appointmentService' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/users/user-detail.page.ts	false	{startLine=55.0, endLine=55.0, startOffset=2.0, endOffset=28.0}	2min	353c834503f1b0c1b89915a454574253	OPEN
2026-06-17T16:41:58+0000	61.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	2d597473-c041-4951-93f9-35a6e24c3558	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'permissionsService' is never reassigned; mark it as `readonly`.	2026-06-15T20:14:57+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/users/user-detail.page.ts	false	{startLine=61.0, endLine=61.0, startOffset=2.0, endOffset=28.0}	2min	42f7f2b758e2a43d79670a99f5e36a17	OPEN
2026-06-17T16:41:58+0000	25.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	16d217b6-fb7c-4d57-9c4a-4cbbe7cb2317	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'fb' is never reassigned; mark it as `readonly`.	2026-06-10T19:16:33+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/users/edit-user.dialog.ts	false	{startLine=25.0, endLine=25.0, startOffset=2.0, endOffset=12.0}	2min	38fc3aa3201be3fc0d2eca460eced79f	OPEN
2026-06-17T16:41:58+0000	26.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	34e534e3-1712-493c-adad-42d5d7e83e93	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'userRoleService' is never reassigned; mark it as `readonly`.	2026-06-10T19:16:33+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/users/edit-user.dialog.ts	false	{startLine=26.0, endLine=26.0, startOffset=2.0, endOffset=25.0}	2min	413ba1fee2163226cbb0836904904f66	OPEN
2026-06-17T16:41:58+0000	27.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	e45b5a15-bf1e-4520-a4aa-9a67a378f5bb	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'tenantCtx' is never reassigned; mark it as `readonly`.	2026-06-10T19:16:33+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/users/edit-user.dialog.ts	false	{startLine=27.0, endLine=27.0, startOffset=2.0, endOffset=19.0}	2min	fe261700e8e5053e3822d6b04530b92a	OPEN
2026-06-17T16:41:58+0000	28.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	5b9265da-4297-4267-9e02-e8fef9d8f639	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'messageService' is never reassigned; mark it as `readonly`.	2026-06-10T19:16:33+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/users/edit-user.dialog.ts	false	{startLine=28.0, endLine=28.0, startOffset=2.0, endOffset=24.0}	2min	36df480421b23553d28f976884da29c3	OPEN
2026-06-17T16:41:58+0000	29.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	d586ae28-5af9-4c3d-838b-ccfb56fce803	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'transloco' is never reassigned; mark it as `readonly`.	2026-06-10T19:16:33+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/users/edit-user.dialog.ts	false	{startLine=29.0, endLine=29.0, startOffset=2.0, endOffset=19.0}	2min	0ed583e5ec892474e0aff3b9706bf85a	OPEN
2026-06-17T16:41:58+0000	40.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	807de808-b67c-4d18-9051-d51aa32a3308	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'tenantId' is never reassigned; mark it as `readonly`.	2026-06-10T19:16:33+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/users/edit-user.dialog.ts	false	{startLine=40.0, endLine=40.0, startOffset=2.0, endOffset=18.0}	2min	de4f5a030667310de68696ccb40ee5e3	OPEN
2026-06-17T16:41:58+0000	78.0	typescript:S7773	com.carajillolabs:sif-web	2min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	e4240c5f-1373-49c3-aa9e-c18cba888b29	MINOR		ivan.duart@grupogimeno.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=RELIABILITY, severity=MEDIUM} / {softwareQuality=MAINTAINABILITY, severity=LOW} / "	Prefer `Number.isNaN` over `isNaN`.	2026-06-10T19:16:33+0000	true	"convention / es2015 / "		com.carajillolabs:sif-web:src/app/features/users/edit-user.dialog.ts	false	{startLine=78.0, endLine=78.0, startOffset=11.0, endOffset=16.0}	2min	f409402af5ee16577d3b9a3e4ceb5c3b	OPEN
2026-06-17T16:41:58+0000	95.0	typescript:S4325	com.carajillolabs:sif-web	1min	CODE_SMELL	CLEAR		OPEN		MAIN	0e121f63-6cc3-458a-b53f-a9e4029c6c45	MINOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	This assertion is unnecessary since it does not change the type of the expression.	2026-06-09T19:26:01+0000	true	"type-dependent / redundant / "		com.carajillolabs:sif-web:src/app/features/users/invite-user.dialog.ts	false	{startLine=95.0, endLine=95.0, startOffset=27.0, endOffset=48.0}	1min	6975b8ead9caf96049aaeed67fd5f4a5	OPEN
2026-06-17T16:41:58+0000	23.0	typescript:S2933	com.carajillolabs:sif-web	2min	CODE_SMELL	CLEAR		OPEN		MAIN	d1d2bc78-c969-433b-9e54-9b56a4d7c44b	MAJOR		ivan.duart@grupogimeno.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Member 'fb' is never reassigned; mark it as `readonly`.	2026-06-09T19:26:01+0000	true	"type-dependent / confusing / "		com.carajillolabs:sif-web:src/app/features/users/measurement-form.dialog.ts	false	{startLine=23.0, endLine=23.0, startOffset=2.0, endOffset=12.0}	2min	38fc3aa3201be3fc0d2eca460eced79f	OPEN
